佼佼,0,80,2832,2006年8月10日,上海,2019-6-26 17:55:32,这脚垫上去直接汽配城土味。,0.2406043433177404
个性用车,1,1,22,2019年6月8日,四川成都,2019-6-26 19:14:07,我开了一千五百公里，就是4.3,0.23627766067924483
个性用车,1,1,22,2019年6月8日,四川成都,2019-6-26 19:14:20,你是不是四驱啊,0.19829198860196584
个性用车,1,1,22,2019年6月8日,四川成都,2019-6-27 10:42:05,不是四驱,0.19829198860196584
个性用车,1,1,22,2019年6月8日,四川成都,2019-6-27 10:42:49,我也觉得是,0.5262327818078083
yytggd,0,0,56,2017年3月25日,广东佛山,2019-6-27 17:20:21,跟你同个配置的。。你那个防滑垫自己买的吗,0.5970971280453865
个性用车,1,1,22,2019年6月8日,四川成都,2019-6-27 19:42:30,网上很多,0.5575288286922356
af2wdy5p7,0,3,2,2019年6月11日,广东广州,2019-6-27 21:09:49,改个包围更完美，可以找我,0.9074438936293026
个性用车,1,1,22,2019年6月8日,四川成都,2019-6-27 21:56:50,谢谢,0.5965665236051504
mint_120,0,3,24,2015年2月27日,广东广州,2019-6-28 00:28:47,楼主，你仪表台放手机的那个软垫是某宝的吗？能发个链接吗,0.08479140657845308
amf84djpt,0,0,1,2019年6月28日,广东深圳,2019-6-28 01:22:13,那试问一下可以做分期付款吗,0.2768824339700001
个性用车,1,1,22,2019年6月8日,四川成都,2019-6-28 09:41:07,对淘宝驱谷,0.6060703243171465
yytggd,0,0,56,2017年3月25日,广东佛山,2019-6-28 10:14:27,能给个链接吗,0.3941150347941096
xrudb1,0,9,74,2013年10月7日,江苏苏州,2019-6-28 22:04:24,这油耗，你路况太好了，小区停车估计也不用转圈找车位。,0.22213332036257427
个性用车,1,1,22,2019年6月8日,四川成都,2019-6-30 08:20:22,我发现越是在城市里，低速反而油耗低,0.3865026015164229
挑灯看剑01,0,2,64,2016年6月17日,山东泰安,2019-7-7 10:56:16,我也定了探趣白外黑内，这个后排空间真让人纠结。,0.4772271915653925
个性用车,1,1,22,2019年6月8日,四川成都,2019-7-7 10:59:54,不用太纠结，买车一定把自己的定位定位好，一年365天，没多少天是坐满的,0.19137797389455613
li201403,0,8,115,2014年3月19日,湖北武汉,2019-7-14 13:53:51,脚垫发个链接,0.09538912055493398
MAKO307,3,141,3837,2007年12月20日,浙江宁波,2019-7-14 20:22:28,???精致,0.643343058130591
友妮妮,0,20,3742,2017年12月3日,山东烟台,2019-7-16 01:02:11,,None
马小仙666,0,1,1,2019年7月16日,北京,2019-7-16 05:54:16,"雷车确实不错",0.9047658065695734
芷凝葙�w,36,77,25383,2013年2月22日,福建龙岩,2019-7-16 08:14:04,"进来支持",0.4471106844188024
az8esg,0,3,18,2019年4月25日,福建厦门,2019-7-15 10:44:26,小白第一次自己去提车，提车有什么要注意的地方吗？,0.7014726401559584
小蜗牛开大车,3,3,54262,2012年11月15日,上海徐汇,2019-7-15 10:44:59,"提车要注意什么、之家里都有编辑写的文章、图文并茂，你可打开学习，对你会有帮助。https://www.autohome.com.cn/use/201110/247299.html",0.9960454284420505
liuyinji,279,828,62583,2011年1月16日,河北保定,2019-7-15 10:45:04,"提车时要检查1.生产日期（看铭牌）。要买生产日期离购买日期近的2.外观。看看漆面是否完整，有没有划痕3.灯光。试一下每一个灯4.开盖。打开发动机盖，看内部是否有异常5.着车。试试有没有异响，看一下行驶里程6.内饰。注意看内饰的洁净程度7.中控功能。试一下中控的各种功能，试一下是否喇叭没问题8.空调。试一下空调制冷功能。9.车门。开闭正常，能否到位，缝隙是否一致10.车胎。是否品牌与宣传一致，有没有划痕鼓包11.车底。看有没有伤痕、油污，或托底12.备胎工具，检查备胎是否配备（如果有的话），工具是否全13.证件。车辆钥匙，合格证，三包证，保养手册",2.636346696505143e-10
掐指一算_你俩要散,0,2,34249,2017年4月19日,上海普陀,2019-7-15 10:48:39,"提车验车：证件的检查，生产日期（一般在副驾B柱下面）和看下里程数，看看漆面有没有划痕、试试车的电子功能等，有条件看看车底",0.009117097502717941
镇江高尔夫,0,6,29,2010年10月18日,江苏镇江,2019-7-15 22:58:29,雷克萨斯怎么看是国五还是国六,0.7121126793222965
七千里香,2,92,2148,2011年8月27日,浙江湖州,2019-7-15 19:58:33,最近一直忙！没时间好好整理图片，一直想着把UX的作业交了，潜意识里好像班主任一直在催着交作业！小雷是给老婆准备的，家里那辆老奔腾B70已经10年了，一直老婆接送孩子开着，给她购置新车从去年下半年就提上日程，关注和试驾了很多车型，从试驾新雅阁混动到英斯派混动，从凯美瑞混动到凯美瑞汽油版，老婆还是念念不忘小雷的内饰是外观，虽然没有试驾但是小雷的气质和感觉深深的印在我们心里！这里插一句本田英斯派动力不错，配置很喜欢，还有流水尾灯，可惜入不了老婆法眼！上图先……老婆不想出镜很喜欢这条尾灯牛角尾灯轮毂很难看中升不加价，还送两年延保，所以不给他打码了老婆的平安符！一箱油竟然能开780，实际可以690已经很满意了钥匙壳很喜欢！给自己留个彩蛋……8月上来我也提自己的新车了蔚来ES6，想想就激动……到时候再来交作业,0.9999999984878645
嗳姆泡瓦,0,20,519,2012年8月8日,江苏苏州,2019-7-15 21:39:38,良心4s平价无***还多送两年延保爽爆了,0.006661341415363009
七千里香,2,92,2148,2011年8月27日,浙江湖州,2019-7-15 22:19:40,是啊，我们本地加价1万还要买一年延保，所以立马去杭州买了，就探趣2880原价买的,0.05249071036725328
无名的敏,0,10,85,2017年6月1日,浙江杭州,2019-7-15 08:25:32,主驾驶位置的前轮，在左前轮的避震器前方，一个黑色拉扣位置，有泥浆进发动机舱，大家有进泥沙吗？看来也得维权了,0.4021016485087122
billcx,0,0,24,2015年2月4日,湖北武汉,2019-7-15 08:57:14,看网上不是说用什么东西把那里堵住就可以了吗,0.20762202332537094
Simon9902,0,2,33,2018年9月17日,广东广州,2019-7-15 14:14:46,雷车也这样子啊？？匠心死哪儿去了？,0.05030608309459772
辣馒头88888888888,0,9,334,2016年10月2日,云南昆明,2019-7-15 14:15:22,我也中奖了！前几天走了烂路，发动机舱进了一些泥巴！！！,0.02515381804969863
onistuka,2,33,1934,2008年9月30日,贵州贵阳,2019-7-15 16:30:50,"看来要抽空看看",0.7000000000000001
SinRt,0,34,1525,2012年2月13日,青海海西,2019-7-15 19:22:44,完全没有,0.5262327818078083
辣馒头88888888888,0,9,334,2016年10月2日,云南昆明,2019-7-15 20:44:13,走走烂路,0.31940526427086824
薛定谔啊在啊,0,41,277,2015年9月3日,江苏镇江,2019-7-15 13:50:23,补丁。。。。,0.33006598287102007
天空716,0,1,1242,2018年4月26日,北京,2019-7-15 13:57:04,"汽车的价格各地的经销商价格都有些差异，优惠活动也不一样，你可以上汽车之家论坛了解各地近期的成交价格，作为低价跟销售商博弈。",0.08056087766130737
三金御品,0,0,20936,2018年6月8日,吉林长春,2019-7-15 13:57:12,这个买的人也不是那么多了，你就看一下这个车，每个月的销量是多少？就知道多少人。,0.05901481701221911
神似飘过,0,21,1707,2011年10月17日,安徽合肥,2019-7-15 15:44:05,买都买了，还琢磨啥啊,0.5238152952350376
�|方888,0,6,84,2015年1月8日,江苏南通,2019-7-15 18:23:25,喜欢就好！,0.7997299135570182
Hjq1213,0,1,13,2018年2月27日,北京,2019-7-15 18:50:04,买贵了，这价钱可以买到探趣了,0.5150288517634298
薛定谔啊在啊,0,41,277,2015年9月3日,江苏镇江,2019-7-15 20:11:40,哪里买的到探趣，除非降价,0.2933387402830565
dodo走路都在笑,0,24,382,2018年8月16日,四川甘孜,2019-5-27 23:38:57,高速山路对半，高速带空调，4.05的油耗。翻了2座4200+海拔的垭口。电池没电的时候爬山真心缺动力，光低功发动机高原拉1.6吨的车确实恼火，混动还是适合城区。走了150+公里的烂路，减震和车身刚性不错，很整体。底盘离地间隙16公分（蛋蛋位置），会选路线的话通过性绝对没问题，这次全程无剐底。Ux下次继续远行！,0.26086989560043716
peterppp,0,11,146,2012年5月27日,河北石家庄,2019-5-27 23:59:33,什么情况下会没电呢,0.1491262342836842
三十五号楼,1,8,124,2013年11月12日,天津,2019-5-28 09:20:52,这磨合的挺狠啊,0.18958592197363855
dodo走路都在笑,0,24,382,2018年8月16日,四川甘孜,2019-5-28 11:04:00,对啊。雷车不是耐草么,0.8574586877859887
dodo走路都在笑,0,24,382,2018年8月16日,四川甘孜,2019-5-28 11:05:24,电池默认保留三格就开始强制充电。充电得时候发动机动力又要输出电机又要带车身再加上爬坡这动力你懂的。。。,0.0003203577672230562
wins198722,0,254,3451,2011年10月2日,广东广州,2019-5-28 11:58:35,运动模式忘记开了？,0.533823918411314
xrudb1,0,9,74,2013年10月7日,江苏苏州,2019-5-28 13:48:36,"这油耗也太低了吧。速度没上120吧",0.1116339095235711
dodo走路都在笑,0,24,382,2018年8月16日,四川甘孜,2019-5-28 16:18:00,开了也一样。毕竟上山本来就不默认充电，没电就垮丝。,0.00486417340610279
dodo走路都在笑,0,24,382,2018年8月16日,四川甘孜,2019-5-28 16:18:45,高速100.川西高速多数限速100隧道80.,0.7066310299263405
苍山洱海一叶舟,0,4,420,2018年8月11日,河南洛阳,2019-5-29 11:05:04,"山区加上高原，混动发动机基本上不会停，充满还发动，嘿嘿，不过还好就是动力表现没什么太大的反应呀，你说动力不足，我没太大感觉，感觉还行，相对比自吸好一些。嘿嘿。个人感受",0.9081069323144685
辣馒头88888888888,0,9,334,2016年10月2日,云南昆明,2019-5-29 11:56:09,你这行李架是原厂配件吗？,0.8533830384516031
dodo走路都在笑,0,24,382,2018年8月16日,四川甘孜,2019-5-29 23:07:22,没有原厂货。外面去买一模一样。,0.11869071572653656
peterppp,0,11,146,2012年5月27日,河北石家庄,2019-7-13 16:47:11,楼主，您的车味道还大吗？尤其是顶棚，我开内循环还是有味道，一个月了,0.010547670437578871
喵叔抱柯基,0,0,10,2016年5月2日,江苏南通,2019-7-13 20:46:34,"蓝白内饰耐脏吗",0.9422852141962974
gzfqjinyong,1,36,905,2010年5月19日,贵州黔南,2019-7-13 22:38:27,"这几天甘孜天气怎么样？",0.19676539093669476
dodo走路都在笑,0,24,382,2018年8月16日,四川甘孜,2019-7-15 00:37:03,刚5000公里了。基本上没味道了。,0.439591628605319
dodo走路都在笑,0,24,382,2018年8月16日,四川甘孜,2019-7-15 00:40:47,还可以哈。白色不是纯白，像浅灰色，偏蓝。屁股摩擦的最多，就买了白色的单片坐垫。蓝白内饰确实耐看些，但是门板扶手和中央扶手感觉应该设计成蓝色，就更经脏了。,0.9702860391742474
dodo走路都在笑,0,24,382,2018年8月16日,四川甘孜,2019-7-15 00:41:20,78月咋能进州头？那么多雨水。。,0.7590116427748219
冷月夜,0,34,1438,2009年2月28日,山东济宁,2019-7-15 07:56:39,请问行李架是粘贴的吗？这行李架没有预留的螺丝孔吗？固定用的螺丝孔,0.007578749763680781
dodo走路都在笑,0,24,382,2018年8月16日,四川甘孜,2019-7-15 09:10:53,粘的哈。很牢固。本来就是铝合金的装饰行李架，很轻，原厂样式，高速基本无风噪，放心不会掉。。完全没必要打孔。。,0.2571209801001342
冷月夜,0,34,1438,2009年2月28日,山东济宁,2019-7-15 19:59:35,嘿嘿，谢谢,0.7066595870935192
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-4 18:25:49,现款UX极其不合理的车型配置分布有望在今年10月得到改善。喜欢雷克萨斯，重视车辆可靠性，但又因部分配置不合自己胃口，即将和UX失之交臂的童鞋，一定要再耐心等等。UX增加的三项配置，就是现款中低配缺失的，针对不同用车环境，实用且重要的配置。1、完整版LSS，就是丰田自己的TSS安全套装，有了这个之后，经常用UX高速巡航的同学再也不用为没有定速巡航烦恼了，因为这个套包就是现款UX顶配独占的套包。想想同平台便宜10万的C-HR都是全系标配，现款UX顶配独占的状况确实有点儿说不过去；2、ICS智能雷达，暂时不知道和现款上的前后8探头雷达有何区别3、这个新上换代雷凌混动标配的功能，是让你走在空旷的车库内，提醒路人的功能。,0.9959378024802401
afr2i3t6e,0,0,31,2019年4月27日,上海,2019-7-4 19:07:47,这是真的吗？那现在订探酷探趣的，到时候是可以提新款的吗？那订顶配的岂不是亏了？,0.5855760480312688
�|方888,0,6,84,2015年1月8日,江苏南通,2019-7-4 20:59:53,年度增配吧？快一年了，时间真快,0.8369278005576603
嗳姆泡瓦,0,20,519,2012年8月8日,江苏苏州,2019-7-4 21:09:34,消息不可靠,0.29759025311477827
冷月夜,0,34,1438,2009年2月28日,山东济宁,2019-7-4 22:56:25,能配上lss也基本够用了。lss感觉更像是我们消费者一厢情愿。,0.07154921768793032
BOX佬,0,0,30,2014年10月18日,广东广州,2019-7-4 23:54:42,坐等十月更新,0.186593756046865
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-5 01:11:36,好饭不怕晚,0.45134729768339565
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-5 01:12:56,主要是C-HR全系标配TSS套餐，起步价贵10万的同平台UX只有顶配独占，说不过去啊……………,0.7616900519891667
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-5 01:13:35,哦？请问朋友如果知道点儿小道消息，可否分享一下,0.3684893181847606
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-5 01:15:19,估摸着应该是雷车的中方高层已经觉察到产品配置的不对劲儿了，乘着车型年度改款的东风调整配置表。让UX的配置更能符合主流消费者的胃口,0.9915397444040726
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-5 01:16:22,这样的等车周期对具体提车车型的影响，只有详询订车的4S店了,0.03489666800091651
冷月夜,0,34,1438,2009年2月28日,山东济宁,2019-7-5 08:58:35,听你这么一说UX确实有点考验智商。以后雷不在国内标配lss或者lss确实说不过去了。,0.5866141795948283
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-5 09:42:13,9012年，该标配得了,0.4706817661965522
onistuka,2,33,1934,2008年9月30日,贵州贵阳,2019-7-5 14:48:44,"刚提车",0.47229222915022184
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-5 15:03:50,……………………关键这三样东西平时使用频率高不，如果不高还好……………………,0.5058899760177897
thomas7386,0,6,381,2013年5月11日,广东深圳,2019-7-5 16:58:33,刚提了车。。。,0.3328525302605764
神似飘过,0,21,1707,2011年10月17日,安徽合肥,2019-7-5 18:21:41,把低配前后雷达，舒适进入和天窗加上吧，落地三十万的车连雷达和天窗都没有,0.9918813949782187
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-5 21:40:28,那次低配怎么卖,0.2200572504167616
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-5 21:40:40,,None
alo67fema,0,0,131,2019年2月2日,上海,2019-7-5 23:01:43,1月23出的,0.1704442945552842
mann20131011,0,64,457,2014年2月27日,重庆,2019-7-6 00:40:41,配置增加后，价格会不会涨呀？,0.8825756581126107
神似飘过,0,21,1707,2011年10月17日,安徽合肥,2019-7-6 07:42:55,次低配一辆落地接近33万的车，应该有啥配置就加啥配置,0.99418699919054
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-6 08:02:34,哈哈，次低配就把该加的全部加了，那中配、次顶配、顶配怎么办？,0.08489803661121809
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-6 08:03:20,这就不得而知了，按照之前主机厂的套路，要么平价，要么增加几千………,0.08738716438147076
挑灯看剑01,0,2,64,2016年6月17日,山东泰安,2019-7-6 21:26:04,晕，订早了,0.1218615293854598
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-6 22:23:12,??????,0.5
磊娃崽,0,1,13,2018年6月30日,四川绵阳,2019-7-7 09:42:34,"坐等十月更新",0.186593756046865
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-7 14:21:48,肯定的,0.4865671641791043
mo85,0,8,1057,2018年1月25日,广西百色,2019-7-7 20:31:05,没这些都还加价，补齐了还不上天？？！！,0.03283806228227715
神似飘过,0,21,1707,2011年10月17日,安徽合肥,2019-7-7 21:41:35,一句话，混动省油，耐用是卖点而不是买点，在这个价位该有什么配置大家都明白，别欺负别人智商不够，能赚三四十万买这车的人能比你车厂笨,0.24316569633932905
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-8 01:21:19,其实这车也不能完全怪主机厂，重税下要想把价格压在和同级竞争对手一个价位，只有牺牲一些便利、舒适型配置，哪怕这个配置对很多朋友来说是刚需,0.9996853127652545
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-8 01:21:35,??????,0.5
mo85,0,8,1057,2018年1月25日,广西百色,2019-7-8 01:51:51,我是说现款都敢加价了，再把这些辅助系统补上还不加得更厉害？,0.07039537728550027
Z_yyyyi,0,0,3,2017年12月23日,上海,2019-7-8 10:07:45,问过销售了现在订车11月提就是新配置,0.14254570097059593
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-8 10:49:03,有这种事？,0.467669172932331
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-8 10:50:10,部分地区确实有加价的情况，但这不是主机厂的行为吧？,0.4349743078641801
afr2i3t6e,0,0,31,2019年4月27日,上海,2019-7-9 19:26:45,说是只要10月以后的车都是新配置了，可能需要补差价，也可能不需要补,0.11549187399846328
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-9 20:10:23,有可能价格会调整,0.5209227310577634
神似飘过,0,21,1707,2011年10月17日,安徽合肥,2019-7-10 08:04:41,看来你真的不是很了解，BBA的进口车难道不降价？X2进店直接75折。雷车4S店的盈利模式跟BBA不同，雷车没有售后保养这块大利润所以必须卖车赚钱，BBA的4S店都是靠售后挣钱所以他们情愿不挣一分车价也要把保有量冲上去，有量才有售后。,2.625929103161617e-06
afr2i3t6e,0,0,31,2019年4月27日,上海,2019-7-10 09:24:51,它这样一调整配置，估计买顶配的人更少了吧,0.769326949822845
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-10 14:10:05,是的。现款的配置确实存在较大的不合理性。为了完善的配置，很多童鞋都是被逼得不得不上顶配。但顶配的价格已经能买到配置差不多，空间更大的国产一线合资豪华品牌的中型SUV了。那么这样一来，还会有多少童鞋愿意牺牲空间、配置，来为雷车的装配工艺和混动系统买单呢？,0.9993198351897254
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-10 14:18:53,您说的，确实也在理。其实之前也去看了2.0T8AT4WD的X2的（家父点名必须要4WD），但同样的平台（UKL前驱平台），同样的动力总成，同样是原装进口，X2的报价比MINICountryman还便宜，严格来说，BMW的品牌溢价应该在MINI之上。我确实没想通。我把这件事儿给身边的朋友说了一下，我朋友只问了我一个问题：官价36.98万的X2降成27、28万卖，宝马是那种把进口车的利润白白让给消费者的品牌吗？而且一台进口X2的顶配，终端实际成交价，就只比相同动力总成、配置稍微差点儿的国产X1贵1、2万，这正常？确实我朋友这两个问题问的我哑口无言……………,0.6387318174523391
神似飘过,0,21,1707,2011年10月17日,安徽合肥,2019-7-10 15:06:07,小哥哥我感觉你有被迫害妄想症，你去看看他们在欧美的售价再看看国内售价，不是说让利润给消费者而是以前在中国市场的定价太高了，现在只是降价提升竞争力而已。今年X2国产再等上一段时间价格会更低，要图进口的话雷根斯堡工厂也不会让你失望。,0.9953186044950044
神似飘过,0,21,1707,2011年10月17日,安徽合肥,2019-7-10 15:12:17,更正一下，你朋友有被迫害妄想症，你自己花钱买车品牌，配置，动力，价格，都满足为什么不能买。雷车质量是好但是能不坏吗，一百辆车100个故障和120故障能有多大差别，可是实实在在便宜好几万啊。,0.9953947080702881
afr2i3t6e,0,0,31,2019年4月27日,上海,2019-7-10 16:59:05,我也一直挺纠结顶配和探趣这两版本怎么选，这样一调整配置，您说顶配还值得选择吗？,0.9699837160056008
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-10 19:24:49,那就要看配置调整之后，顶配相对于探趣版所多出的配置对于你自己来说，使用频率的高低了。,0.973213890324877
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-10 19:27:53,也是，但凡机械类的东西，质量再好，也只是相对的，并非100%。你的建议值得考虑，谢谢了！,0.05450249029414245
changesZN,0,5,26,2016年3月23日,广东茂名,2019-7-11 13:59:38,一月份上的市，十月份增配？估计难,0.09048009797015322
乡下闲人2019,0,3,24,2019年1月14日,浙江杭州,2019-7-11 15:06:46,低配也增加了？,0.3354476132652996
pandedong,0,17,1301,2013年9月10日,广西北海,2019-7-11 17:08:15,有差别，至少我身边看见的，一个宝马问题不断，一个雷克萨斯没有问题。,0.7336412196975817
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-11 19:48:10,如果不出意外，应该效仿C-HR的配置方式,0.9881442058689598
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-11 19:48:45,上周问了一下4S的销售顾问，已经实锤了??,0.28848691830417494
afr2i3t6e,0,0,31,2019年4月27日,上海,2019-7-11 21:20:52,嗯嗯，您说的有理。就等10月份配置出来看吧,0.62303160145502
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-11 21:43:56,如果喜欢，是真心可以等,0.8250041406993036
神似飘过,0,21,1707,2011年10月17日,安徽合肥,2019-7-11 23:55:56,周围的朋友加起来几辆宝马几辆雷克萨斯？我周围的朋友就我一个买了二系旅行他们也觉得质量不错,0.8796498618089299
changesZN,0,5,26,2016年3月23日,广东茂名,2019-7-12 00:07:55,年款的ux的~不是标配,0.1464777941099361
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-12 00:26:57,台版和国行版的配置，有一定差异哟,0.7533612715823624
冷月夜,0,34,1438,2009年2月28日,山东济宁,2019-7-12 02:20:56,隔壁NX已经增配了，还是走量车型比较用心啊。UX静待增配lss吧。,0.8174461872213926
D�{之�A��,1,18,767,2011年12月8日,重庆九龙坡,2019-7-12 09:48:04,NX计划是今年5月增配的，现在提的车，只要不是库存，肯定是了啊,0.06228106568227276
ROJAX,0,52,1420,2016年10月3日,广东广州,2019-7-12 12:49:09,CHR安全性能是毋庸置疑的越级配置,0.995932202942787
ROJAX,0,52,1420,2016年10月3日,广东广州,2019-7-12 12:51:45,欧洲凌志会低点，但美国真不一定而且美国很多都是ckd车型,0.8775561835204674
梦想人生L,0,1,5,2019年7月12日,江苏南京,2019-7-12 13:11:44,"买的没有卖的精。后期不停的增加配置你就慢慢的等吧！！！！！！！",0.9449591805422055
Uncharted1007,0,12,1576,2017年10月7日,福建福州,2019-7-12 14:26:38,增配也不关老车主的事啊，已经买了车的人，实在心塞，特别是买不久就增配降税的，哎,0.9677957837164185
