Nary094fn,0,3,0,2017年3月27日,江苏南京,2019-7-17 09:31:58,21寸雷克萨斯LX570，升级丰田酷路泽，陆巡，,0.819216668269615
辽E小伙2018,0,33,126,2016年3月30日,辽宁本溪,2019-5-11 21:23:12,"关注了",0.8120805369127518
千里寻turbo,0,19,221,2018年3月4日,贵州贵阳,2019-5-25 08:39:37,已加关注，请私信,0.9504090523754206
开车俩手插兜,0,99,835,2018年1月22日,辽宁沈阳,2019-5-29 15:20:44,多少钱？关注你了,0.6241152090457684
湖南老何,0,0,18,2018年11月15日,湖南长沙,2019-5-29 23:55:58,关注了,0.8120805369127518
老郑1980,0,10,36,2015年9月25日,江苏镇江,2019-5-30 22:54:11,关注一下，好私信,0.9901235446961105
申杰1,0,0,23,2015年1月8日,重庆彭水,2019-6-1 20:24:31,车还在吗，,0.5318140359109892
夜夜空相信,0,6,10,2014年12月11日,北京,2019-6-3 23:47:13,关注了。私信我谢谢,0.8381748169273937
wushuang0129,0,8,12,2014年8月7日,北京,2019-6-11 02:29:11,关注一下谢谢,0.8519197052119776
awp3b9r2n,0,0,6,2019年3月31日,上海,2019-6-14 11:12:30,楼主私信一下，谢谢,0.956815560239577
小小树熊,0,1,5,2012年12月25日,新疆乌鲁木齐,2019-6-18 12:47:54,关注哦，发不出去,0.49780109401930306
aba2n8fct,0,0,8,2018年12月21日,新疆昌吉,2019-6-28 04:01:16,关注我,0.8120805369127518
gxxjsc,0,39,525,2011年2月7日,内蒙古鄂尔多斯,2019-7-12 02:30:07,私信关注我,0.9831728670783989
龙套跑者,0,6,63,2014年4月19日,广东深圳,2019-7-12 10:18:38,哪里的车,0.48288973384030387
ar6neg24z,0,1,21,2019年5月4日,广东深圳,2019-7-12 16:46:14,哪里车，,0.48288973384030387
农村卡哇一,0,10,94,2016年6月26日,黑龙江鸡西,2019-7-17 07:45:25,哪里车有意向,0.4567346306556488
seajeff,5,198,3926,2013年5月6日,江苏苏州,2019-6-26 15:22:40,开了阶段g63觉得有点累，想换个570。我车是2015的大概还能出个15x，想换lx12年以后的都行。,0.02712068182611649
旅途happy,7,31,31190,2015年11月23日,内蒙古乌兰察布,2019-6-26 15:24:35,呵呵，奔驰G这款车型外观看着真不错的，男人的终极SUV吧，楼主怎么要换啊。,0.996427856992966
ayb45axw8,0,0,2,2019年4月15日,北京,2019-6-26 15:32:37,570更累，我是gls换lx570开了几个月又卖掉换回gls500,0.005033386561412612
大漠狂沙56789,0,22,1766,2012年12月28日,天津,2019-6-26 15:40:01,570更累，还不如x7,0.4337557120436982
seajeff,5,198,3926,2013年5月6日,江苏苏州,2019-6-26 15:40:50,真的啊？不要吓我啊，,0.5305096913137115
seajeff,5,198,3926,2013年5月6日,江苏苏州,2019-6-26 15:41:09,有机会去试驾下看看。。。,0.7773706927470161
大漠狂沙56789,0,22,1766,2012年12月28日,天津,2019-6-26 15:41:16,提速不够快，提起来还怕减速，还有转弯掉头再加速，真的挺累,0.3707154576483378
seajeff,5,198,3926,2013年5月6日,江苏苏州,2019-6-26 15:54:02,不要速度快。我的g63都很慢，主要坐的舒服，方向盘转起来不要太累。。。,0.6678236113058355
大漠狂沙56789,0,22,1766,2012年12月28日,天津,2019-6-26 16:03:22,方向盘比较沉，转弯半径很大,0.6611946532989689
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-6-26 16:39:04,"我认为觉得570累、停车难的其实都不适合开570，提车已经快一个月了，短长途，市区都开，出入上海各种地库都没有问题，开高速很轻松，方向盘力度也很适合，过轻了就没有感觉了，一点点的厚重感才能拉出越野车的基因，高速上就更不用说了，谁会在高速上急打方向盘的？我是汉兰达转过来的，汉兰达已经方向盘很轻了，我适应570也很快，真没觉得累，自己试过才知道。舒适度更不用说，隔音、舒适度都是一流，市区油耗也控制在15-17左右，高速基本12-13，这个排量很不错了！",0.9701442967297523
seajeff,5,198,3926,2013年5月6日,江苏苏州,2019-6-26 17:48:48,感觉是需要个适应过程，我开奔驰s确实停车要多倒几把，几次以后估计能适应。570也是梦想之车，,0.6308551514551425
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-6-26 18:09:27,那你尽快了，7.1之后包邮区都上不了牌了。,0.1280788128506497
seajeff,5,198,3926,2013年5月6日,江苏苏州,2019-6-26 19:45:54,嗯，车子已经被人定了，接下来看看买啥,0.03205559409983738
良城00,0,10,124,2018年4月1日,浙江宁波,2019-6-26 21:38:09,我去上海不开570，怕地库下不去，市区还是有些累的，没有轿车开着6，方向我喜欢稍微重一些的，原来的e90，现在的m3，都是很有手感的，我觉得570的转向手感很扎实，很好,0.2373849873784324
良城00,0,10,124,2018年4月1日,浙江宁波,2019-6-26 21:39:17,570是加高的S，,0.8083106492221731
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-6-26 22:21:09,兄弟可能不是常年在上海，我这段时间下去不少于15个地库，还没见570下不去的，可能一些老小区不行吧。论便利性跟小轿车自然是无法相提并论，可能我之前开汉兰达多了，适应很快，就是大一圈而已，徐家汇路转南北高架的这么窄的单车道都走起来游刃有余，反正我觉得很适合也很舒服，可能因人而异吧，整台车各方面都很扎实，符合梦想座驾的要求。,0.9970585081448757
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-6-26 22:31:12,570中规应该都没了，要么考虑平行进口或二手了，我都在想，后面真不知道该换什么车，或许X7M还可以考虑。,0.9011261134611056
milessx,0,1,108,2012年4月11日,广东广州,2019-6-27 00:45:50,我是13款，油耗跟你差不多。。。跑高速肯定不累了。。。方向盘都不转的，，，市区有时候真的会有点重,0.2098589559921561
milessx,0,1,108,2012年4月11日,广东广州,2019-6-27 00:49:06,硬要说不便利还是有的，那种提升架的车库suv不能上，然后地面的车位就没剩几个，广州好几个商场都是这种车库。。。头疼啊,0.41035135458990246
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-6-27 12:21:33,是的，你说的移动车库我的汉兰达都进不去，别说这台了，不过上海的各大医院，一些百货商场、写字楼都有这样的移动车库，但都也有传统车位混搭的，所以每次我也能找到合适的车位，引导员看你是大车就会带你去那个区域。,0.9260551276730816
William500,0,4,189,2015年12月5日,浙江金华,2019-6-28 08:44:16,楼主能说说你买了g63前后的心路历程吗。。。,0.9942687231585837
seajeff,5,198,3926,2013年5月6日,江苏苏州,2019-6-28 09:46:32,看了几辆，总结下来不去大店，找靠谱小商家或者个人。,0.005405269698333548
汇景2014,0,7,112,2014年1月22日,河北廊坊,2019-7-2 09:38:03,我的给你19五月上的牌北京四s店提车9000公里想换个奔驰s450,0.01920199477489637
seajeff,5,198,3926,2013年5月6日,江苏苏州,2019-7-3 09:36:42,前阶段开过几天s，感觉座椅挺硬的，其他不错。,0.9621689688006159
米修boy,0,38,669,2011年11月14日,北京,2019-7-3 23:49:05,新570有那么差？老款我开着倒是挺沉的,0.024404375619941576
V8走天涯,1,40,798,2013年6月9日,四川泸州,2019-7-4 08:15:12,真的好用是gx460,0.7082378960205961
gxxjsc,0,39,525,2011年2月7日,内蒙古鄂尔多斯,2019-7-12 02:23:49,我想买你的G,0.625448189631986
weichuner123,0,32,720,2008年11月2日,湖南岳阳,2019-7-12 08:48:02,我的S400换不？,0.15417087252213857
麦克在开车,0,102,2058,2015年3月5日,四川成都,2019-7-15 11:02:14,G长途不行啊，悬架太硬了，而且座位舒适一般，开久了腰要边开边扭几下才行,0.1920293512524187
麦克在开车,0,102,2058,2015年3月5日,四川成都,2019-7-15 11:04:38,我也觉得570开起来舒服，没有那么干硬，适合棉柔地行驶在高速，偶尔超哥车也完全没问题。其实舒适度和轿车差不多，但是操控不得不说改进的空间很多，能像揽胜那样调教好操控那就很完美了。,0.8346885221100241
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-7-15 11:36:54,兄弟说的极是，这可能就是鱼和熊掌不能兼得吧，没有完美的车，570已经做的很精彩了，操控没办法，还不如汉兰达，大梁车的重心和车身的确都高。,0.0011611694536116657
NinoIp,0,10,1905,2016年3月9日,广东东莞,2019-7-15 14:06:15,大��都�@�印�,0.27673953990135536
麦克在开车,0,102,2058,2015年3月5日,四川成都,2019-7-15 16:32:38,我现在换成新款大脚22寸了。觉得操控要好一些。,0.8111948195787163
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-7-15 19:39:28,22寸走稍微差点的路有点没信心,0.33204289798763786
豆沙大饼,4,190,3649,2013年4月21日,广东深圳,2019-7-16 10:35:41,私一下自用想买63,0.989842659404575
麦克在开车,0,102,2058,2015年3月5日,四川成都,2019-7-16 10:44:14,注意点就行。但现在我都很少走差的路了，基本上道路质量都不错,0.93133404920213
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-7-16 13:14:02,哈哈，我还是想多去穿越的，还想换个18寸的全地形呢,0.6505329046692293
seajeff,5,198,3926,2013年5月6日,江苏苏州,2019-7-16 13:33:41,现在都国6了，，我是国5能飞么,0.388362481981565
麦克在开车,0,102,2058,2015年3月5日,四川成都,2019-7-16 16:30:59,百路驰的AT胎可以。除了高速噪音大些，各方面很全能,0.6219735851116999
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-7-16 16:45:10,好的，非常感谢,0.7933944178063541
gxxjsc,0,39,525,2011年2月7日,内蒙古鄂尔多斯,2019-7-17 07:31:51,你好，车还在不,0.3793533991460728
fafsdafsa,0,28,15,2015年4月27日,广西南宁,2019-7-11 22:09:50,养车费用三万公里，一年要多少钱？半市区半高速，太担心这油耗,0.01634748581200951
天空716,0,1,1287,2018年4月26日,北京,2019-7-11 22:10:41,"汽车表显油耗都不太准确，是平均值，油耗主要因素有：汽车排量，驾驶习惯，行驶环境，平均速度。一般新车1000km以后，油耗会逐渐平稳。你可以下载个小熊油耗进行记录，非常准确",0.5994366453033578
欢喜就好啦,59,102,38177,2015年6月27日,福建厦门,2019-7-11 22:17:00,"养车费用很难说的，有的停车过夜不要钱，有的则要好多钱，加上规费。油耗费用方面也会因油价变化而产生波动，按三万公里半市区半高速可以参考工信部综合油耗算下需要多少汽油，再选择一个汽油价格算一下。",0.024427569086681755
fafsdafsa,0,28,15,2015年4月27日,广西南宁,2019-7-11 22:19:34,不算停车费，停车费开个qq车也一样的，不算修车费，就算保险，加油,0.11768982641494197
欢喜就好啦,59,102,38177,2015年6月27日,福建厦门,2019-7-11 22:26:25,保险看投保的项目，最简单的三项，第三者现在150万和100万比相差金额并不大，再加上商业险。油耗本身就是动态的，比如我的车没有上高速，一年二万公里的表显平均油耗比工信部油耗差不多（稍低）。毕竟每一辆车的行驶路径不同，路况不一样，油耗肯定会有差别。高速公路如果长时间超速行驶油耗也会高。,0.2532703775150149
无尽的任务交给你,0,8,247,2017年12月31日,辽宁丹东,2019-7-11 22:48:50,我是一公里1.4元，3万公里4万左右，保险15000左右，保养三次3000左右，一共6万吧差不多,0.0272709674877869
南一陌寒,0,77,1423,2012年7月20日,福建厦门,2019-7-11 22:51:49,买得起这个车的，真这么在乎油耗吗？,0.6516992616378982
金辉辉啊,0,14,169,2017年10月2日,新疆乌鲁木齐,2019-7-12 00:42:57,都买5.0以上的车了，这油耗还考虑啥，我一年跑三万公里的话，你说对半分，那油钱起码四万打底，保养我从来不去4s，这个没法给你估算，我自己买水油换外加杂七杂八保养，也就一年一万块封顶,0.00034072142275898276
Aiben86,0,3,2193,2017年2月13日,新疆乌鲁木齐,2019-7-12 01:28:17,光油费4.5万,0.6340853422305756
猪小V,0,94,585,2012年2月2日,广西南宁,2019-7-17 07:00:41,一年3万公里全部费用就乘2.5元基本上了。,0.11225894551489612
LonelySong,0,1,9,2014年5月16日,江苏苏州,2019-7-9 03:10:44,留言我私信你,0.4737672181921908
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-7-9 09:08:16,车友有，组织没有,0.7059514727817195
LonelySong,0,1,9,2014年5月16日,江苏苏州,2019-7-9 17:04:33,关注啦，回关一下,0.7955253114026908
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-7-9 18:35:29,关啦，呵呵,0.43023783926191883
LonelySong,0,1,9,2014年5月16日,江苏苏州,2019-7-10 18:56:11,搜不到,0.2531862873132007
LonelySong,0,1,9,2014年5月16日,江苏苏州,2019-7-11 21:48:38,????,0.33333333333333337
LonelySong,0,1,9,2014年5月16日,江苏苏州,2019-7-17 03:28:34,上海的组织或车友关注我哦,0.889912911820522
