卖披萨的武大郎,1,30,9747,2011年11月14日,福建厦门,2019-7-5 09:34:44,最帅iS,0.6429335818357281
yariz,2,48,13513,2011年12月20日,浙江杭州,2019-7-6 00:21:22,xc60空间更好,0.7264937948680309
aee29mohd,0,1,7,2019年1月7日,山东临沂,2019-7-6 15:50:29,阿里拉.糖舍,0.4737672181921908
张哲爱BMW,0,0,8,2018年10月5日,黑龙江哈尔滨,2019-7-6 17:24:34,先锋音响感觉怎么样今天刚交了定金,0.3947486335535535
Cpzwang,0,6,155,2014年8月2日,浙江杭州,2019-7-7 13:45:17,明骚不行就闷骚,0.43671106837257534
HITZeRo_0,1,1,60,2018年10月24日,广东广州,2019-7-7 14:56:12,不如原来的V40，但是不对比就没伤害，听久了也觉得挺不错,0.8031768014799041
HITZeRo_0,1,1,60,2018年10月24日,广东广州,2019-7-7 14:56:40,谢谢兄dei,0.23055671875484107
HITZeRo_0,1,1,60,2018年10月24日,广东广州,2019-7-7 14:57:09,治好了我的强迫症,0.8225132240156915
HITZeRo_0,1,1,60,2018年10月24日,广东广州,2019-7-7 15:00:10,一套轮胎平均开四年，2000多一套倒不是贵，只是觉得准新胎就这么换掉挺浪费的，说出掉的根本卖不上价……,0.0016832060679261573
contra1985,2,137,8230,2006年11月15日,天津河西,2019-7-8 09:37:06,原厂胎地库那种胶皮地面有水的话基本寸步难行稍微一碰油门就打滑，我就是因为那个破胎新车一个月地库左转上坡打滑撞了右前轮到现在感觉方向也调不正。,0.00022294851001769533
雷锋815,1,37,686,2010年6月1日,北京,2019-7-8 18:27:11,"帅爆了！每次我这边看到这车，都会放慢欣赏下，楼主照片拍的牛",0.9395554514277703
山东精神病康复医院,0,8,624,2011年8月17日,山东青岛,2019-7-8 21:24:10,帅气,0.9367232211937487
rakkionen,1,1,86,2014年10月22日,浙江嘉兴,2019-7-8 23:06:41,车是好车，但这后排，我感觉小孩都坐着不舒服,0.642751099610655
HITZeRo_0,1,1,60,2018年10月24日,广东广州,2019-7-9 10:37:48,谢谢??,0.5957853204090809
嘿嘿yu_,0,235,2919,2013年10月9日,江苏南京,2019-7-10 07:23:48,关注，私信，问下落地价,0.9508665106570141
百事七号,2,384,5585,2011年10月3日,江苏常州,2019-7-10 08:56:31,"IS明明是黑丝秘书",0.42306236036154243
一位奇怪的小爷,3,13,519,2014年10月15日,广东广州,2019-7-11 00:22:47,支持，羡慕，车友路过(??_??),0.9874493986602153
霹雳贝贝1216,0,6,671,2012年12月11日,北京,2019-7-11 06:16:07,我也有一辆14款V40智雅，至今舍不得换车，超级好开。,0.5221562586240843
HITZeRo_0,1,1,60,2018年10月24日,广东广州,2019-7-11 12:48:39,老弟永远留着吧，我现在好想他,0.5815355588501288
一拳头打死你,0,0,3,2018年5月23日,江苏苏州,2019-7-11 21:20:19,私个落地价,0.9448176800053131
BlueCamry,0,10,85,2016年5月7日,辽宁朝阳,2019-7-11 22:42:22,这车空间大？,0.2609779123851944
13th,0,27,308,2015年3月1日,辽宁铁岭,2019-7-12 00:39:47,还是新es帅,0.9539533229004067
���U,0,0,1,2017年8月18日,广东阳江,2019-7-12 03:45:06,帅炸了！,0.9379846308964838
heision980,0,0,2,2016年11月23日,江苏南京,2019-7-12 07:44:31,2手25万估计能拿到,0.28995452935731925
chhikl,0,0,29,2015年11月25日,福建福州,2019-7-12 13:03:42,IS后排也是锯腿的吧！,0.5787002004929603
i少年如花,0,3,851,2014年9月1日,河北石家庄,2019-7-12 15:04:57,真的吗？我的ES新车就跑偏，五年了也懒得管，又不是双手放开去跑。无所谓了。,0.6219007868783206
forever0322,0,2,12,2015年12月6日,上海,2019-7-12 19:16:09,不许进车间应该就是这家4s的规定吧楼主换家4s试试我这边中升和东昌的雷克萨斯都允许进车间的,0.1492492610037055
cc148774,0,7,19,2015年5月19日,江苏苏州,2019-7-13 10:12:55,车漆的确软。才一个月发现引擎两个深的漆坑。钛银色阳光下发白特别明显。,0.15856431360213208
ragezwy1,0,0,45,2016年7月2日,江苏苏州,2019-7-13 11:56:48,空间也是和40比估计优势可以忽略。。还是gs又有形，空间稍微好点。。哈哈哈，不过贵太多,0.3275058160065347
creamboy520,0,4,51,2017年5月6日,陕西西安,2019-7-13 12:32:24,我就没踩过脚刹？在哪了？不是有电子刹吗？,0.03700933188262001
natclub,2,40,1160,2012年7月8日,浙江杭州,2019-7-13 18:35:38,is真是集品味品质腔调小众为一体非常不错的一台车,0.9486426700460336
Hoffmanlau,0,0,11,2018年1月27日,广东深圳,2019-7-13 22:49:12,求落地价格，可以说的,0.6931288411503815
圈养了一匹野马,0,8,53,2016年3月13日,重庆,2019-7-14 02:05:22,楼主和v40合影是在糖溯吗？,0.15428549896981014
Daisy_love,0,0,85,2017年7月8日,浙江杭州,2019-7-15 06:59:45,这车帅的掉渣啊，可惜买不起,0.2513374821357782
洛圣都拖车王,0,19,343,2015年2月23日,北京,2019-7-15 13:34:02,好车帮顶,0.6012570347099708
HITZeRo_0,1,1,60,2018年10月24日,广东广州,2019-7-15 16:11:37,36,0.19999999999999996
HITZeRo_0,1,1,60,2018年10月24日,广东广州,2019-7-15 16:11:57,黑人问号,0.08259403221119643
HITZeRo_0,1,1,60,2018年10月24日,广东广州,2019-7-15 16:12:54,好建议，谢谢,0.5701779551050236
HITZeRo_0,1,1,60,2018年10月24日,广东广州,2019-7-15 16:13:50,这个级别的车，开高速的时候还得不停的拉住一个方向，很难受的……,0.1953055271412525
HITZeRo_0,1,1,60,2018年10月24日,广东广州,2019-7-15 16:14:32,坐我车的人不服憋着！哈哈,0.053745829058717165
沃滚滚向前,0,2,11,2017年12月26日,贵州贵阳,2019-7-15 17:19:23,然哥，分析得透彻哦??,0.9561666327635053
紫衫大萌主,0,2,24,2018年8月11日,江苏南通,2019-7-16 09:33:12,之前远看这车尾灯不好看，这次近看尾灯，好帅！！,0.07677875976653104
���S,1,5,97,2019年3月8日,四川成都,2019-6-20 23:55:49,文笔不行，大家将就看。2019年4月订车，5月底拿到车，为了等白色等了近两个月！这次购车过程还不错，成都中升的服务还是很到位的，感谢王销售的热情服务，目前开了600多km，简单说下感受：优点1，整体舒适性很好，相比nx300h，过减速带时感觉还平稳一店（可能是suv重心比较高）。座椅很舒服，长途驾驶也没问题。2，变速器很平顺，在eco和普通模式下换挡顿挫特别小，很舒适。运动模式动力很充沛，高速超车什么的很容易。3，隔音效果很好，发动机噪音很小，真的很小。就是胎噪稍微有点大。4，内饰质感不错，设计也很合理。缺点：1，最不满意的一点就是没有熄火锁车后视镜自动折叠，真的不方便。每次下车之后忘记手动收后视镜还要再次通电收了再关车。2，没有电子刹车，还用的脚刹。至于一些车友说的音响，毕竟不是音乐发烧友，相比a45的哈曼卡顿我也听不出来有什么区别。油耗也看个人开车习惯。现在开的不多，基本在市区，10升的样子。拿到车后就进行了一些外观的改动，至于效果看个人喜好，下面放些改后的图片。外观改了一套包围，换了19寸锻造轮毂，贴了碳纤维后视镜，车窗装饰条。前45度，标轴比例刚好。后45度，尾灯是真好看。加了前唇，前脸好看多了。晚上开灯的效果前排一览，屏幕有点小，歌词显示不完，中间的表不错，晚上显白色的灯。运动版仪表盘，都说买仪表盘送车。布局简洁，拉丝质感很好。钥匙认证。照片都是ld拍的，拍照技术被水果手机像素耽误了，还是p30好。补几张照片，能否申个精！夜晚仪表和钟表！,0.9999087039331348
Jdmdreamz,0,0,58,2018年6月3日,广西南宁,2019-6-21 00:20:17,恭喜！,0.7499999999999999
luxiafei29022202,0,5,859,2017年8月10日,上海,2019-6-21 03:31:40,建议:后备箱灯换【飞利浦t10】原车太暗了倒车灯换【飞利浦T15】晚上倒车亮多了机盖弹起屏蔽掉，不然稍微碰一下好几万,2.2075352699157946e-06
JHYXI,0,8,110,2012年7月21日,浙江台州,2019-6-21 05:27:18,漂亮，楼主19寸轮胎多少什么数据,0.6454773604497733
dryin,1,11,6833,2012年3月15日,山东青岛,2019-6-21 07:39:29,不错,0.8612132352941176
佛系少年科林尔辣舞,0,10,94,2018年10月30日,浙江杭州,2019-6-21 08:26:20,楼主你这套碳纤维貌似跟我一样哎19寸真的帅我的车也改了19寸,0.06619295820855786
���S,1,5,97,2019年3月8日,四川成都,2019-6-21 08:37:03,谢谢,0.5965665236051504
���S,1,5,97,2019年3月8日,四川成都,2019-6-21 08:37:40,这个可以先了解下，以后看情况换。,0.1857008772163905
���S,1,5,97,2019年3月8日,四川成都,2019-6-21 08:38:14,都是23535的,0.525113168663767
���S,1,5,97,2019年3月8日,四川成都,2019-6-21 08:38:24,谢谢,0.5965665236051504
